qid,step_idx,total_steps,prefix_chars,prefix_words,P@1,R@1,F1@1,Hit@1,nDCG@1,MRR@1
PartII_question_52965,1,2,221,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52965,2,2,268,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24655,1,2,304,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24655,2,2,663,105,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20529,1,2,477,81,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20529,2,2,524,86,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_1485,1,2,71,11,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_1485,2,2,2722,354,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_2306,1,2,160,23,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_2306,2,2,4765,634,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_200,1,4,47,9,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_200,2,4,140,29,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_200,3,4,254,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_200,4,4,342,67,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30130,1,2,140,27,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30130,2,2,334,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57529,1,2,240,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57529,2,2,574,83,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_10601,1,2,427,74,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_10601,2,2,720,117,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70837,1,2,288,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70837,2,2,542,84,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58822,1,2,205,39,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_58822,2,2,304,52,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_68233,1,2,252,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68233,2,2,299,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47775,1,2,344,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47775,2,2,391,65,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36010,1,2,249,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_36010,2,2,654,91,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_5594,1,2,386,62,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5594,2,2,433,67,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_25792,1,2,227,36,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_25792,2,2,274,41,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_44583,1,2,259,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44583,2,2,306,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15403,1,2,329,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15403,2,2,376,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57949,1,2,389,68,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57949,2,2,545,90,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39294,1,2,318,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39294,2,2,780,120,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64665,1,2,212,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64665,2,2,259,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38341,1,2,525,84,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38341,2,2,572,89,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40282,1,2,285,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40282,2,2,332,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_69330,1,2,236,42,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_69330,2,2,1307,145,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37208,1,2,300,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37208,2,2,885,121,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58451,1,2,225,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58451,2,2,1096,162,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3608,1,2,291,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3608,2,2,766,117,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49638,1,2,241,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49638,2,2,1198,169,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_27262,1,2,330,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_27262,2,2,660,113,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30907,1,2,215,35,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_30907,2,2,262,40,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_8509,1,2,340,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8509,2,2,1503,225,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64789,1,2,348,61,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64789,2,2,720,122,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11652,1,2,176,32,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11652,2,2,1034,87,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24266,1,2,276,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24266,2,2,323,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71616,1,2,353,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71616,2,2,400,69,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55992,1,2,275,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55992,2,2,322,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_4141,1,2,297,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_4141,2,2,842,125,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23688,1,2,279,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23688,2,2,762,117,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_16725,1,2,285,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_16725,2,2,1220,189,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19087,1,2,341,53,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_19087,2,2,877,131,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63136,1,2,246,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63136,2,2,584,87,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75606,1,2,222,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75606,2,2,1234,189,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62277,1,2,249,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62277,2,2,296,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_28380,1,2,316,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28380,2,2,873,134,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39741,1,2,244,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39741,2,2,450,66,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46875,1,2,207,34,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46875,2,2,362,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29857,1,2,253,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29857,2,2,300,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8527,1,2,280,47,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_8527,2,2,327,52,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_43541,1,2,421,63,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43541,2,2,468,68,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34461,1,2,361,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34461,2,2,806,132,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_72209,1,2,219,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_72209,2,2,266,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60047,1,2,290,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60047,2,2,584,82,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61838,1,2,354,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61838,2,2,401,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57050,1,2,210,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57050,2,2,481,82,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18082,1,2,203,34,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18082,2,2,611,97,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28721,1,2,267,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28721,2,2,1750,177,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36835,1,2,287,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36835,2,2,334,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64545,1,2,249,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_64545,2,2,296,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_37341,1,2,341,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37341,2,2,642,106,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3666,1,2,221,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3666,2,2,268,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18605,1,2,228,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_18605,2,2,518,88,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_70953,1,2,374,61,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70953,2,2,1293,193,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_12199,1,2,272,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_12199,2,2,723,96,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_49899,1,2,346,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49899,2,2,393,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68423,1,2,244,41,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_68423,2,2,637,103,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_59043,1,2,329,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_59043,2,2,522,76,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28622,1,2,323,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28622,2,2,885,139,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_21354,1,2,306,53,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_21354,2,2,680,101,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_598,1,2,78,14,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_598,2,2,5045,726,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_59502,1,2,178,33,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_59502,2,2,381,59,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_26662,1,2,234,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26662,2,2,564,93,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_59324,1,2,223,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_59324,2,2,358,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20310,1,2,309,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20310,2,2,1021,131,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_6824,1,2,219,38,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_6824,2,2,378,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65300,1,2,462,76,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65300,2,2,837,123,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50563,1,2,297,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50563,2,2,613,99,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29781,1,2,334,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29781,2,2,1296,184,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26947,1,2,328,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26947,2,2,375,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_66089,1,2,100,18,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_66089,2,2,242,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9181,1,2,304,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9181,2,2,351,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36804,1,2,344,56,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_36804,2,2,391,61,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_31806,1,2,201,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_31806,2,2,721,112,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50275,1,2,299,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50275,2,2,481,73,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32285,1,2,111,21,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32285,2,2,301,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43077,1,2,278,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43077,2,2,699,94,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_25240,1,2,282,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_25240,2,2,329,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47674,1,2,199,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47674,2,2,602,95,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64508,1,2,243,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64508,2,2,617,92,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71452,1,2,227,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71452,2,2,274,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29490,1,2,225,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29490,2,2,657,100,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_12372,1,2,259,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_12372,2,2,306,49,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_25810,1,2,207,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_25810,2,2,254,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22678,1,2,282,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22678,2,2,526,89,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24027,1,2,336,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24027,2,2,1899,212,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38875,1,2,176,31,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38875,2,2,576,90,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9047,1,2,262,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_9047,2,2,595,86,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18990,1,2,299,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18990,2,2,944,153,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54176,1,2,254,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54176,2,2,1155,193,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75245,1,2,210,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_75245,2,2,1080,195,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_71357,1,2,253,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71357,2,2,576,83,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17396,1,2,331,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17396,2,2,654,106,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14095,1,2,339,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14095,2,2,809,134,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_1668,1,2,58,9,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_1668,2,2,34357,4900,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41693,1,2,200,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41693,2,2,518,88,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44335,1,2,189,34,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44335,2,2,236,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_31805,1,2,356,63,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_31805,2,2,403,68,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_66479,1,2,292,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_66479,2,2,339,55,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_44567,1,2,274,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_44567,2,2,1402,140,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_14881,1,2,266,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14881,2,2,313,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15781,1,2,226,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15781,2,2,373,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42690,1,2,330,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42690,2,2,524,79,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42253,1,2,267,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42253,2,2,1284,160,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_67548,1,2,505,85,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67548,2,2,552,90,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_27462,1,2,349,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_27462,2,2,755,115,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48931,1,2,194,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48931,2,2,241,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_2798,1,2,286,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_2798,2,2,485,75,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35323,1,2,292,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35323,2,2,339,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60040,1,2,243,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60040,2,2,290,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_59738,1,2,149,22,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_59738,2,2,376,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48155,1,2,254,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48155,2,2,301,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34918,1,2,263,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_34918,2,2,310,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_48168,1,2,537,84,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_48168,2,2,1046,153,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_33745,1,2,300,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33745,2,2,498,84,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9996,1,2,370,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9996,2,2,535,78,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47918,1,2,247,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47918,2,2,623,109,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55571,1,2,301,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55571,2,2,348,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_66058,1,2,340,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_66058,2,2,387,63,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68815,1,2,432,69,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68815,2,2,986,145,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33734,1,2,286,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33734,2,2,846,98,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3319,1,2,217,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3319,2,2,2039,299,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_41895,1,2,324,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41895,2,2,879,115,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29994,1,2,257,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29994,2,2,304,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64768,1,2,333,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64768,2,2,1509,270,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_74660,1,2,218,38,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_74660,2,2,248,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_75654,1,2,197,40,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_75654,2,2,594,104,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_53888,1,2,370,55,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_53888,2,2,1459,185,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48037,1,2,235,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48037,2,2,282,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8736,1,2,169,32,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8736,2,2,520,88,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52557,1,2,196,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52557,2,2,243,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71570,1,2,358,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71570,2,2,1051,120,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49902,1,2,219,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49902,2,2,454,72,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36982,1,2,261,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36982,2,2,308,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35224,1,2,278,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35224,2,2,844,138,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41938,1,2,338,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41938,2,2,667,104,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_12535,1,2,324,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_12535,2,2,371,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8173,1,2,218,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8173,2,2,1142,146,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_53355,1,2,285,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_53355,2,2,851,123,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_16058,1,2,385,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_16058,2,2,432,69,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_69657,1,2,237,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_69657,2,2,665,114,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_686,1,2,68,10,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_686,2,2,1722,248,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68178,1,2,368,63,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68178,2,2,415,68,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9640,1,2,330,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9640,2,2,552,92,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52685,1,2,322,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52685,2,2,726,93,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46778,1,2,293,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46778,2,2,340,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36165,1,2,333,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36165,2,2,777,132,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47227,1,2,324,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47227,2,2,371,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3661,1,2,248,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3661,2,2,279,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67915,1,2,326,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67915,2,2,670,111,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46815,1,2,319,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46815,2,2,489,79,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_6910,1,2,230,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_6910,2,2,277,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20777,1,2,310,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20777,2,2,357,63,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68570,1,2,265,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68570,2,2,312,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34860,1,2,211,34,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34860,2,2,1059,194,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28740,1,2,307,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28740,2,2,696,114,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28786,1,2,181,30,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28786,2,2,393,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30482,1,2,305,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30482,2,2,1241,190,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24638,1,2,285,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24638,2,2,332,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15235,1,2,283,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15235,2,2,670,111,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_35042,1,2,358,55,1.0,1.0,1.0,1.0,1.0,1.0
